target_measurement_id,record_id,source_group_id,surface_group_id,target_liquid_id,target_contact_angle_deg,v4_split,has_independent_sfe,independent_sfe_dispersion_mj_m2,independent_sfe_polar_mj_m2,sample_id,prediction_mode,probe_measurement_ids,probe_liquid_ids,n_probes,target_liquid_removed,loo_sfe_feasible,loo_sfe_failure_reason,nnls_dispersion_mj_m2,nnls_polar_mj_m2,nnls_physical_prediction_deg
CA0548,CA0548,SDX001,SFC_91A5214A0C27,LIQ_6656B41AB7,41.2,legacy_external,no,,,PA_CA0548,probe_assisted,CA0547,LIQ_0F4168490E,1,yes,no,insufficient_probes,0.0,0.0,
CA0549,CA0549,SDX001,SFC_3C4F304244DF,LIQ_0F4168490E,51.3,legacy_external,no,,,ZS_CA0549,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0549,CA0549,SDX001,SFC_3C4F304244DF,LIQ_0F4168490E,51.3,legacy_external,no,,,PA_CA0549,probe_assisted,CA0550,LIQ_6656B41AB7,1,yes,no,insufficient_probes,0.0,0.0,
CA0550,CA0550,SDX001,SFC_3C4F304244DF,LIQ_6656B41AB7,41.9,legacy_external,no,,,ZS_CA0550,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0550,CA0550,SDX001,SFC_3C4F304244DF,LIQ_6656B41AB7,41.9,legacy_external,no,,,PA_CA0550,probe_assisted,CA0549,LIQ_0F4168490E,1,yes,no,insufficient_probes,0.0,0.0,
CA0551,CA0551,SDX001,SFC_95A0FAE91CD0,LIQ_0F4168490E,68.9,legacy_external,no,,,ZS_CA0551,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0551,CA0551,SDX001,SFC_95A0FAE91CD0,LIQ_0F4168490E,68.9,legacy_external,no,,,PA_CA0551,probe_assisted,CA0552,LIQ_6656B41AB7,1,yes,no,insufficient_probes,0.0,0.0,
CA0552,CA0552,SDX001,SFC_95A0FAE91CD0,LIQ_6656B41AB7,50.2,legacy_external,no,,,ZS_CA0552,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0552,CA0552,SDX001,SFC_95A0FAE91CD0,LIQ_6656B41AB7,50.2,legacy_external,no,,,PA_CA0552,probe_assisted,CA0551,LIQ_0F4168490E,1,yes,no,insufficient_probes,0.0,0.0,
CA0553,CA0553,SDX001,SFC_38EFEBA36525,LIQ_0F4168490E,0.0,legacy_external,no,,,ZS_CA0553,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0553,CA0553,SDX001,SFC_38EFEBA36525,LIQ_0F4168490E,0.0,legacy_external,no,,,PA_CA0553,probe_assisted,CA0554,LIQ_6656B41AB7,1,yes,no,insufficient_probes,0.0,0.0,
CA0554,CA0554,SDX001,SFC_38EFEBA36525,LIQ_6656B41AB7,34.9,legacy_external,no,,,ZS_CA0554,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0554,CA0554,SDX001,SFC_38EFEBA36525,LIQ_6656B41AB7,34.9,legacy_external,no,,,PA_CA0554,probe_assisted,CA0553,LIQ_0F4168490E,1,yes,no,insufficient_probes,0.0,0.0,
CA0555,CA0555,SDX009,SFC_90843D24007D,LIQ_0F4168490E,110.9,legacy_external,no,,,ZS_CA0555,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0555,CA0555,SDX009,SFC_90843D24007D,LIQ_0F4168490E,110.9,legacy_external,no,,,PA_CA0555,probe_assisted,CA0556,LIQ_6656B41AB7,1,yes,no,insufficient_probes,0.0,0.0,
CA0556,CA0556,SDX009,SFC_90843D24007D,LIQ_6656B41AB7,89.9,legacy_external,no,,,ZS_CA0556,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0556,CA0556,SDX009,SFC_90843D24007D,LIQ_6656B41AB7,89.9,legacy_external,no,,,PA_CA0556,probe_assisted,CA0555,LIQ_0F4168490E,1,yes,no,insufficient_probes,0.0,0.0,
CA0557,CA0557,SDX009,SFC_962FBAB11443,LIQ_0F4168490E,126.9,legacy_external,no,,,ZS_CA0557,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0557,CA0557,SDX009,SFC_962FBAB11443,LIQ_0F4168490E,126.9,legacy_external,no,,,PA_CA0557,probe_assisted,CA0558,LIQ_6656B41AB7,1,yes,no,insufficient_probes,0.0,0.0,
CA0558,CA0558,SDX009,SFC_962FBAB11443,LIQ_6656B41AB7,103.2,legacy_external,no,,,ZS_CA0558,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0558,CA0558,SDX009,SFC_962FBAB11443,LIQ_6656B41AB7,103.2,legacy_external,no,,,PA_CA0558,probe_assisted,CA0557,LIQ_0F4168490E,1,yes,no,insufficient_probes,0.0,0.0,
CA0559,CA0559,SDX009,SFC_4A58BED65751,LIQ_0F4168490E,120.3,legacy_external,no,,,ZS_CA0559,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0559,CA0559,SDX009,SFC_4A58BED65751,LIQ_0F4168490E,120.3,legacy_external,no,,,PA_CA0559,probe_assisted,CA0560,LIQ_6656B41AB7,1,yes,no,insufficient_probes,0.0,0.0,
CA0560,CA0560,SDX009,SFC_4A58BED65751,LIQ_6656B41AB7,105.9,legacy_external,no,,,ZS_CA0560,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0560,CA0560,SDX009,SFC_4A58BED65751,LIQ_6656B41AB7,105.9,legacy_external,no,,,PA_CA0560,probe_assisted,CA0559,LIQ_0F4168490E,1,yes,no,insufficient_probes,0.0,0.0,
CA0561,CA0561,SDX009,SFC_FE7D2709B140,LIQ_0F4168490E,105.7,legacy_external,no,,,ZS_CA0561,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0561,CA0561,SDX009,SFC_FE7D2709B140,LIQ_0F4168490E,105.7,legacy_external,no,,,PA_CA0561,probe_assisted,CA0562,LIQ_6656B41AB7,1,yes,no,insufficient_probes,0.0,0.0,
CA0562,CA0562,SDX009,SFC_FE7D2709B140,LIQ_6656B41AB7,97.3,legacy_external,no,,,ZS_CA0562,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0562,CA0562,SDX009,SFC_FE7D2709B140,LIQ_6656B41AB7,97.3,legacy_external,no,,,PA_CA0562,probe_assisted,CA0561,LIQ_0F4168490E,1,yes,no,insufficient_probes,0.0,0.0,
CA0563,CA0563,SDX008,SFC_40DC495414A4,LIQ_0F4168490E,118.1,legacy_external,no,,,ZS_CA0563,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0563,CA0563,SDX008,SFC_40DC495414A4,LIQ_0F4168490E,118.1,legacy_external,no,,,PA_CA0563,probe_assisted,CA0564;CA0565,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,20.883875071611477,0.01118820079998958,113.1454044243897
CA0564,CA0564,SDX008,SFC_40DC495414A4,LIQ_1BD1B94C09,90.0,legacy_external,no,,,ZS_CA0564,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0564,CA0564,SDX008,SFC_40DC495414A4,LIQ_1BD1B94C09,90.0,legacy_external,no,,,PA_CA0564,probe_assisted,CA0563;CA0565,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,19.678094262593582,0.0,92.5637353539663
CA0565,CA0565,SDX008,SFC_40DC495414A4,LIQ_6656B41AB7,73.6,legacy_external,no,,,ZS_CA0565,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0565,CA0565,SDX008,SFC_40DC495414A4,LIQ_6656B41AB7,73.6,legacy_external,no,,,PA_CA0565,probe_assisted,CA0563;CA0564,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,19.868166135318216,0.0,75.4769909747144
CA0566,CA0566,SDX008,SFC_21ABD9D32070,LIQ_0F4168490E,24.6,legacy_external,no,,,ZS_CA0566,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0566,CA0566,SDX008,SFC_21ABD9D32070,LIQ_0F4168490E,24.6,legacy_external,no,,,PA_CA0566,probe_assisted,CA0567;CA0568,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,30.702773158289435,26.813964625077475,43.3912952596714
CA0567,CA0567,SDX008,SFC_21ABD9D32070,LIQ_1BD1B94C09,13.7,legacy_external,no,,,ZS_CA0567,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0567,CA0567,SDX008,SFC_21ABD9D32070,LIQ_1BD1B94C09,13.7,legacy_external,no,,,PA_CA0567,probe_assisted,CA0566;CA0568,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,30.702773158289453,37.316424758703846,0.0
CA0568,CA0568,SDX008,SFC_21ABD9D32070,LIQ_6656B41AB7,56.3,legacy_external,no,,,ZS_CA0568,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0568,CA0568,SDX008,SFC_21ABD9D32070,LIQ_6656B41AB7,56.3,legacy_external,no,,,PA_CA0568,probe_assisted,CA0566;CA0567,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,18.891054994895512,47.46878245773274,77.31300352418468
CA0569,CA0569,SDX008,SFC_086288EDF921,LIQ_0F4168490E,78.5,legacy_external,no,,,ZS_CA0569,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0569,CA0569,SDX008,SFC_086288EDF921,LIQ_0F4168490E,78.5,legacy_external,no,,,PA_CA0569,probe_assisted,CA0570;CA0571,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,35.60176376037068,5.88229470510506,76.0431998606166
CA0570,CA0570,SDX008,SFC_086288EDF921,LIQ_1BD1B94C09,49.5,legacy_external,no,,,ZS_CA0570,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0570,CA0570,SDX008,SFC_086288EDF921,LIQ_1BD1B94C09,49.5,legacy_external,no,,,PA_CA0570,probe_assisted,CA0569;CA0571,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,35.601763760370716,4.893718758753885,51.87295444675663
CA0571,CA0571,SDX008,SFC_086288EDF921,LIQ_6656B41AB7,47.6,legacy_external,no,,,ZS_CA0571,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0571,CA0571,SDX008,SFC_086288EDF921,LIQ_6656B41AB7,47.6,legacy_external,no,,,PA_CA0571,probe_assisted,CA0569;CA0570,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,38.94259036675556,4.134084583694196,41.31438325771212
CA0572,CA0572,SDX008,SFC_1B7A5069B364,LIQ_0F4168490E,73.7,legacy_external,no,,,ZS_CA0572,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0572,CA0572,SDX008,SFC_1B7A5069B364,LIQ_0F4168490E,73.7,legacy_external,no,,,PA_CA0572,probe_assisted,CA0573;CA0574,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,27.941608181627934,4.153477361092058,85.53334924297
CA0573,CA0573,SDX008,SFC_1B7A5069B364,LIQ_1BD1B94C09,63.6,legacy_external,no,,,ZS_CA0573,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0573,CA0573,SDX008,SFC_1B7A5069B364,LIQ_1BD1B94C09,63.6,legacy_external,no,,,PA_CA0573,probe_assisted,CA0572;CA0574,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,27.94160818162794,9.43486168994341,53.13050157419027
CA0574,CA0574,SDX008,SFC_1B7A5069B364,LIQ_6656B41AB7,61.1,legacy_external,no,,,ZS_CA0574,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0574,CA0574,SDX008,SFC_1B7A5069B364,LIQ_6656B41AB7,61.1,legacy_external,no,,,PA_CA0574,probe_assisted,CA0572;CA0573,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,15.673449443248908,15.517443103324243,83.6319946517665
CA0575,CA0575,SDX003,SFC_775871D74DA8,LIQ_0F4168490E,36.2,legacy_external,no,,,ZS_CA0575,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0575,CA0575,SDX003,SFC_775871D74DA8,LIQ_0F4168490E,36.2,legacy_external,no,,,PA_CA0575,probe_assisted,CA0576;CA0577,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,39.45889543450476,5.757032838799074,73.94915494952863
CA0576,CA0576,SDX003,SFC_775871D74DA8,LIQ_53310FAFB3,32.3,legacy_external,no,,,ZS_CA0576,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0576,CA0576,SDX003,SFC_775871D74DA8,LIQ_53310FAFB3,32.3,legacy_external,no,,,PA_CA0576,probe_assisted,CA0575;CA0577,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,39.45889543450482,26.042628229387574,0.0
CA0577,CA0577,SDX003,SFC_775871D74DA8,LIQ_6656B41AB7,40.3,legacy_external,no,,,ZS_CA0577,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0577,CA0577,SDX003,SFC_775871D74DA8,LIQ_6656B41AB7,40.3,legacy_external,no,,,PA_CA0577,probe_assisted,CA0575;CA0576,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,2.666876756507514,66.2990570805079,122.80305434744761
CA0578,CA0578,SDX003,SFC_C6A0892F143E,LIQ_0F4168490E,30.0,legacy_external,no,,,ZS_CA0578,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0578,CA0578,SDX003,SFC_C6A0892F143E,LIQ_0F4168490E,30.0,legacy_external,no,,,PA_CA0578,probe_assisted,CA0579;CA0580,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,43.02360485817624,5.448448928481214,72.58388933485459
CA0579,CA0579,SDX003,SFC_C6A0892F143E,LIQ_53310FAFB3,26.4,legacy_external,no,,,ZS_CA0579,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0579,CA0579,SDX003,SFC_C6A0892F143E,LIQ_53310FAFB3,26.4,legacy_external,no,,,PA_CA0579,probe_assisted,CA0578;CA0580,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,43.02360485817627,27.27717340197993,0.0
CA0580,CA0580,SDX003,SFC_C6A0892F143E,LIQ_6656B41AB7,32.8,legacy_external,no,,,ZS_CA0580,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0580,CA0580,SDX003,SFC_C6A0892F143E,LIQ_6656B41AB7,32.8,legacy_external,no,,,PA_CA0580,probe_assisted,CA0578;CA0579,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,2.5377555339409623,71.73491750451967,123.57197227383281
CA0581,CA0581,SDX002,SFC_740023729038,LIQ_0F4168490E,58.3,legacy_external,no,,,ZS_CA0581,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0581,CA0581,SDX002,SFC_740023729038,LIQ_0F4168490E,58.3,legacy_external,no,,,PA_CA0581,probe_assisted,CA0582;CA0583,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,35.820643299637226,11.92938450797899,63.55530849176076
CA0582,CA0582,SDX002,SFC_740023729038,LIQ_1BD1B94C09,36.1,legacy_external,no,,,ZS_CA0582,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0582,CA0582,SDX002,SFC_740023729038,LIQ_1BD1B94C09,36.1,legacy_external,no,,,PA_CA0582,probe_assisted,CA0581;CA0583,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,35.820643299637254,14.91781510441304,29.612758092922924
CA0583,CA0583,SDX002,SFC_740023729038,LIQ_6656B41AB7,47.2,legacy_external,no,,,ZS_CA0583,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0583,CA0583,SDX002,SFC_740023729038,LIQ_6656B41AB7,47.2,legacy_external,no,,,PA_CA0583,probe_assisted,CA0581;CA0582,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,29.818426400109058,17.683846007878717,57.83979973389523
CA0584,CA0584,SDX002,SFC_0DD31A36BF54,LIQ_0F4168490E,83.8,legacy_external,no,,,ZS_CA0584,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0584,CA0584,SDX002,SFC_0DD31A36BF54,LIQ_0F4168490E,83.8,legacy_external,no,,,PA_CA0584,probe_assisted,CA0585;CA0586,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,36.58069120661128,2.0856818558419365,86.60924316510359
CA0585,CA0585,SDX002,SFC_0DD31A36BF54,LIQ_1BD1B94C09,58.7,legacy_external,no,,,ZS_CA0585,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0585,CA0585,SDX002,SFC_0DD31A36BF54,LIQ_1BD1B94C09,58.7,legacy_external,no,,,PA_CA0585,probe_assisted,CA0584;CA0586,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,36.5806912066113,2.866922521938342,56.15507509200017
CA0586,CA0586,SDX002,SFC_0DD31A36BF54,LIQ_6656B41AB7,45.8,legacy_external,no,,,ZS_CA0586,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0586,CA0586,SDX002,SFC_0DD31A36BF54,LIQ_6656B41AB7,45.8,legacy_external,no,,,PA_CA0586,probe_assisted,CA0584;CA0585,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,32.81576317881953,3.6184153571588564,52.59413829163441
CA0587,CA0587,SDX010,SFC_B0B8AD6AD8FD,LIQ_0F4168490E,79.9,legacy_external,no,,,ZS_CA0587,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0587,CA0587,SDX010,SFC_B0B8AD6AD8FD,LIQ_0F4168490E,79.9,legacy_external,no,,,PA_CA0587,probe_assisted,CA0588;CA0589,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,0.0,0.0,
CA0588,CA0588,SDX010,SFC_B0B8AD6AD8FD,LIQ_6656B41AB7,47.3,legacy_external,no,,,ZS_CA0588,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0588,CA0588,SDX010,SFC_B0B8AD6AD8FD,LIQ_6656B41AB7,47.3,legacy_external,no,,,PA_CA0588,probe_assisted,CA0587;CA0589,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,27.5,6.565508787196072,61.867362098076875
CA0589,CA0589,SDX010,SFC_B0B8AD6AD8FD,LIQ_B6950B5CB8,0.0,legacy_external,no,,,ZS_CA0589,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0589,CA0589,SDX010,SFC_B0B8AD6AD8FD,LIQ_B6950B5CB8,0.0,legacy_external,no,,,PA_CA0589,probe_assisted,CA0587;CA0588,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,35.76599244516076,4.329950249082979,0.0
CA0590,CA0590,SDX010,SFC_E7FC3D2DD101,LIQ_0F4168490E,97.5,legacy_external,no,,,ZS_CA0590,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0590,CA0590,SDX010,SFC_E7FC3D2DD101,LIQ_0F4168490E,97.5,legacy_external,no,,,PA_CA0590,probe_assisted,CA0591;CA0592,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,0.0,0.0,
CA0591,CA0591,SDX010,SFC_E7FC3D2DD101,LIQ_6656B41AB7,51.3,legacy_external,no,,,ZS_CA0591,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0591,CA0591,SDX010,SFC_E7FC3D2DD101,LIQ_6656B41AB7,51.3,legacy_external,no,,,PA_CA0591,probe_assisted,CA0590;CA0592,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,24.866647839635657,1.3723381498400657,66.46639465432675
CA0592,CA0592,SDX010,SFC_E7FC3D2DD101,LIQ_B6950B5CB8,25.6,legacy_external,no,,,ZS_CA0592,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0592,CA0592,SDX010,SFC_E7FC3D2DD101,LIQ_B6950B5CB8,25.6,legacy_external,no,,,PA_CA0592,probe_assisted,CA0590;CA0591,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,33.54595388805891,0.4160309668505046,0.0
CA0593,CA0593,SDX010,SFC_F8664D03003D,LIQ_0F4168490E,78.7,legacy_external,no,,,ZS_CA0593,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0593,CA0593,SDX010,SFC_F8664D03003D,LIQ_0F4168490E,78.7,legacy_external,no,,,PA_CA0593,probe_assisted,CA0594;CA0595,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,0.0,0.0,
CA0594,CA0594,SDX010,SFC_F8664D03003D,LIQ_6656B41AB7,35.6,legacy_external,no,,,ZS_CA0594,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0594,CA0594,SDX010,SFC_F8664D03003D,LIQ_6656B41AB7,35.6,legacy_external,no,,,PA_CA0594,probe_assisted,CA0593;CA0595,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,27.5,7.114054927119709,61.867362098076875
CA0595,CA0595,SDX010,SFC_F8664D03003D,LIQ_B6950B5CB8,0.0,legacy_external,no,,,ZS_CA0595,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0595,CA0595,SDX010,SFC_F8664D03003D,LIQ_B6950B5CB8,0.0,legacy_external,no,,,PA_CA0595,probe_assisted,CA0593;CA0594,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,41.749146495308295,3.501921239978407,0.0
CA0596,CA0596,SDX010,SFC_57C35DC0B570,LIQ_0F4168490E,96.8,legacy_external,no,,,ZS_CA0596,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0596,CA0596,SDX010,SFC_57C35DC0B570,LIQ_0F4168490E,96.8,legacy_external,no,,,PA_CA0596,probe_assisted,CA0597;CA0598,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,0.0,0.0,
CA0597,CA0597,SDX010,SFC_57C35DC0B570,LIQ_6656B41AB7,60.4,legacy_external,no,,,ZS_CA0597,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0597,CA0597,SDX010,SFC_57C35DC0B570,LIQ_6656B41AB7,60.4,legacy_external,no,,,PA_CA0597,probe_assisted,CA0596;CA0598,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,22.00565030543539,2.0350077635967123,71.558791718714
CA0598,CA0598,SDX010,SFC_57C35DC0B570,LIQ_B6950B5CB8,37.9,legacy_external,no,,,ZS_CA0598,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0598,CA0598,SDX010,SFC_57C35DC0B570,LIQ_B6950B5CB8,37.9,legacy_external,no,,,PA_CA0598,probe_assisted,CA0596;CA0597,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,28.344651219311363,1.0255916668445193,0.0
CA0599,CA0599,SDX010,SFC_AD93A15A2199,LIQ_0F4168490E,81.4,legacy_external,no,,,ZS_CA0599,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0599,CA0599,SDX010,SFC_AD93A15A2199,LIQ_0F4168490E,81.4,legacy_external,no,,,PA_CA0599,probe_assisted,CA0600;CA0601,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,0.0,0.0,
CA0600,CA0600,SDX010,SFC_AD93A15A2199,LIQ_6656B41AB7,44.9,legacy_external,no,,,ZS_CA0600,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0600,CA0600,SDX010,SFC_AD93A15A2199,LIQ_6656B41AB7,44.9,legacy_external,no,,,PA_CA0600,probe_assisted,CA0599;CA0601,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,27.5,5.908116873974264,61.867362098076875
CA0601,CA0601,SDX010,SFC_AD93A15A2199,LIQ_B6950B5CB8,0.0,legacy_external,no,,,ZS_CA0601,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0601,CA0601,SDX010,SFC_AD93A15A2199,LIQ_B6950B5CB8,0.0,legacy_external,no,,,PA_CA0601,probe_assisted,CA0599;CA0600,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,37.06399751468973,3.530160605240192,0.0
CA0602,CA0602,SDX010,SFC_B9F3779B4230,LIQ_0F4168490E,99.4,legacy_external,no,,,ZS_CA0602,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0602,CA0602,SDX010,SFC_B9F3779B4230,LIQ_0F4168490E,99.4,legacy_external,no,,,PA_CA0602,probe_assisted,CA0603;CA0604,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,0.0,0.0,
CA0603,CA0603,SDX010,SFC_B9F3779B4230,LIQ_6656B41AB7,66.8,legacy_external,no,,,ZS_CA0603,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0603,CA0603,SDX010,SFC_B9F3779B4230,LIQ_6656B41AB7,66.8,legacy_external,no,,,PA_CA0603,probe_assisted,CA0602;CA0604,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,20.29471107857492,1.7403139398422027,74.68511017091427
CA0604,CA0604,SDX010,SFC_B9F3779B4230,LIQ_B6950B5CB8,44.1,legacy_external,no,,,ZS_CA0604,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0604,CA0604,SDX010,SFC_B9F3779B4230,LIQ_B6950B5CB8,44.1,legacy_external,no,,,PA_CA0604,probe_assisted,CA0602;CA0603,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,24.677040400888682,1.0337617924443316,26.547012601055627
CA0605,CA0605,SDX010,SFC_02B9E44B3DAE,LIQ_0F4168490E,81.1,legacy_external,no,,,ZS_CA0605,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0605,CA0605,SDX010,SFC_02B9E44B3DAE,LIQ_0F4168490E,81.1,legacy_external,no,,,PA_CA0605,probe_assisted,CA0606;CA0607,LIQ_6656B41AB7;LIQ_B6950B5CB8,2,yes,no,singular_fit,0.0,0.0,
CA0606,CA0606,SDX010,SFC_02B9E44B3DAE,LIQ_6656B41AB7,45.7,legacy_external,no,,,ZS_CA0606,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0606,CA0606,SDX010,SFC_02B9E44B3DAE,LIQ_6656B41AB7,45.7,legacy_external,no,,,PA_CA0606,probe_assisted,CA0605;CA0607,LIQ_0F4168490E;LIQ_B6950B5CB8,2,yes,yes,,27.50000000000001,6.0370412002590434,61.86736209807685
CA0607,CA0607,SDX010,SFC_02B9E44B3DAE,LIQ_B6950B5CB8,0.0,legacy_external,no,,,ZS_CA0607,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0607,CA0607,SDX010,SFC_02B9E44B3DAE,LIQ_B6950B5CB8,0.0,legacy_external,no,,,PA_CA0607,probe_assisted,CA0605;CA0606,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,36.63460391867822,3.7186227505216976,0.0
