measurement_id,surface_group_id,source_group_id,liquid_id,contact_angle_deg,contact_angle_type,measurement_method,temperature_K,humidity_percent,pressure_atm,droplet_volume_uL,replicates_n,contact_angle_std_deg,contact_angle_min_deg,contact_angle_max_deg,quality_grade,conflict_flag,solid_total_surface_energy_mJ_m2,solid_dispersion_mJ_m2,solid_polar_mJ_m2,solid_surface_energy_source,solid_surface_energy_source_type,data_extraction_note,record_id,sfe_source_type,new_external_source_flag,target_eligible
CA0079,SFC_F7990EF3D076,SRC010,LIQ_0F4168490E,116.91,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,18.6,18.6,0.0,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0079,inferred_from_contact_angles,no,yes
CA0080,SFC_F7990EF3D076,SRC010,LIQ_6656B41AB7,79.59,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,18.6,18.6,0.0,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0080,inferred_from_contact_angles,no,yes
CA0081,SFC_10C3C0102684,SRC010,LIQ_0F4168490E,60.42,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,41.87,19.62,22.25,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0081,inferred_from_contact_angles,no,yes
CA0082,SFC_10C3C0102684,SRC010,LIQ_6656B41AB7,60.25,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,41.87,19.62,22.25,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0082,inferred_from_contact_angles,no,yes
CA0083,SFC_FA6603E349B6,SRC010,LIQ_0F4168490E,76.51,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,33.46,23.92,9.54,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0083,inferred_from_contact_angles,no,yes
CA0084,SFC_FA6603E349B6,SRC010,LIQ_6656B41AB7,58.3,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,33.46,23.92,9.54,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0084,inferred_from_contact_angles,no,yes
CA0085,SFC_91AEF1F6D63F,SRC010,LIQ_0F4168490E,103.37,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,17.38,15.59,1.79,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0085,inferred_from_contact_angles,no,yes
CA0086,SFC_91AEF1F6D63F,SRC010,LIQ_6656B41AB7,80.65,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,17.38,15.59,1.79,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0086,inferred_from_contact_angles,no,yes
CA0087,SFC_B26BB3C57516,SRC010,LIQ_0F4168490E,94.3,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,20.85,16.66,4.19,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0087,inferred_from_contact_angles,no,yes
CA0088,SFC_B26BB3C57516,SRC010,LIQ_6656B41AB7,76.04,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,20.85,16.66,4.19,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0088,inferred_from_contact_angles,no,yes
CA0089,SFC_EE615B6001A2,SRC010,LIQ_0F4168490E,52.45,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,47.16,14.94,32.22,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0089,inferred_from_contact_angles,no,yes
CA0090,SFC_EE615B6001A2,SRC010,LIQ_6656B41AB7,66.51,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,47.16,14.94,32.22,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0090,inferred_from_contact_angles,no,yes
CA0091,SFC_C256F7B116EE,SRC010,LIQ_0F4168490E,40.92,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,57.83,27.04,30.79,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0091,inferred_from_contact_angles,no,yes
CA0092,SFC_C256F7B116EE,SRC010,LIQ_6656B41AB7,40.8,static,sessile_drop,298.15,,1.0,2.0,,,,,A_high,none,57.83,27.04,30.79,calculated from paired water/diiodomethane contact angles in Table 2,inferred_from_contact_angles,Table 2 direct value; contact angles reported for water and diiodomethane after air SDBD plasma treatments,CA0092,inferred_from_contact_angles,no,yes
CA0093,SFC_A5B2B66974AE,SRC009,LIQ_0F4168490E,83.5,static,sessile_drop,298.15,,1.0,,,2.1,,,A_high,none,24.34,13.82,10.52,calculated from paired water/diiodomethane contact angles in Table 4,inferred_from_contact_angles,Table 4 direct value; mean +/- standard deviation reported for water and diiodomethane,CA0093,inferred_from_contact_angles,no,yes
CA0094,SFC_A5B2B66974AE,SRC009,LIQ_6656B41AB7,77.7,static,sessile_drop,298.15,,1.0,,,1.9,,,A_high,none,24.34,13.82,10.52,calculated from paired water/diiodomethane contact angles in Table 4,inferred_from_contact_angles,Table 4 direct value; mean +/- standard deviation reported for water and diiodomethane,CA0094,inferred_from_contact_angles,no,yes
CA0095,SFC_BF7DB4F8493A,SRC009,LIQ_0F4168490E,11.4,static,sessile_drop,298.15,,1.0,,,1.8,,,A_high,none,72.16,28.79,43.37,calculated from paired water/diiodomethane contact angles in Table 4,inferred_from_contact_angles,Table 4 direct value; mean +/- standard deviation reported for water and diiodomethane,CA0095,inferred_from_contact_angles,no,yes
CA0096,SFC_BF7DB4F8493A,SRC009,LIQ_6656B41AB7,30.2,static,sessile_drop,298.15,,1.0,,,1.8,,,A_high,none,72.16,28.79,43.37,calculated from paired water/diiodomethane contact angles in Table 4,inferred_from_contact_angles,Table 4 direct value; mean +/- standard deviation reported for water and diiodomethane,CA0096,inferred_from_contact_angles,no,yes
CA0097,SFC_1CE43E1DBA17,SRC009,LIQ_0F4168490E,101.3,static,sessile_drop,298.15,,1.0,,,4.1,,,A_high,none,16.36,13.48,2.88,calculated from paired water/diiodomethane contact angles in Table 4,inferred_from_contact_angles,Table 4 direct value; mean +/- standard deviation reported for water and diiodomethane,CA0097,inferred_from_contact_angles,no,yes
CA0098,SFC_1CE43E1DBA17,SRC009,LIQ_6656B41AB7,83.8,static,sessile_drop,298.15,,1.0,,,2.0,,,A_high,none,16.36,13.48,2.88,calculated from paired water/diiodomethane contact angles in Table 4,inferred_from_contact_angles,Table 4 direct value; mean +/- standard deviation reported for water and diiodomethane,CA0098,inferred_from_contact_angles,no,yes
CA0099,SFC_CD91556CDD43,SRC009,LIQ_0F4168490E,65.4,static,sessile_drop,298.15,,1.0,,,3.6,,,A_high,none,38.41,19.91,18.5,calculated from paired water/diiodomethane contact angles in Table 4,inferred_from_contact_angles,Table 4 direct value; mean +/- standard deviation reported for water and diiodomethane,CA0099,inferred_from_contact_angles,no,yes
CA0100,SFC_CD91556CDD43,SRC009,LIQ_6656B41AB7,61.3,static,sessile_drop,298.15,,1.0,,,2.5,,,A_high,none,38.41,19.91,18.5,calculated from paired water/diiodomethane contact angles in Table 4,inferred_from_contact_angles,Table 4 direct value; mean +/- standard deviation reported for water and diiodomethane,CA0100,inferred_from_contact_angles,no,yes
CA0101,SFC_5EB9C176CFB3,SRC007,LIQ_0F4168490E,98.7,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,30.79,30.71,0.08,"same paper Table 1, OWRK surface energy",inferred_from_contact_angles,Table 1 direct value; contact angles measured using distilled water and diiodomethane,CA0101,inferred_from_contact_angles,no,yes
CA0102,SFC_5EB9C176CFB3,SRC007,LIQ_6656B41AB7,45.7,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,30.79,30.71,0.08,"same paper Table 1, OWRK surface energy",inferred_from_contact_angles,Table 1 direct value; contact angles measured using distilled water and diiodomethane,CA0102,inferred_from_contact_angles,no,yes
CA0103,SFC_4A9A552599CA,SRC007,LIQ_0F4168490E,85.6,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,40.91,40.35,0.56,"same paper Table 1, OWRK surface energy",inferred_from_contact_angles,Table 1 direct value; contact angles measured using distilled water and diiodomethane,CA0103,inferred_from_contact_angles,no,yes
CA0104,SFC_4A9A552599CA,SRC007,LIQ_6656B41AB7,27.8,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,40.91,40.35,0.56,"same paper Table 1, OWRK surface energy",inferred_from_contact_angles,Table 1 direct value; contact angles measured using distilled water and diiodomethane,CA0104,inferred_from_contact_angles,no,yes
CA0105,SFC_FE6387F77D1C,SRC007,LIQ_0F4168490E,69.3,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,48.68,38.89,9.79,"same paper Table 1, OWRK surface energy",inferred_from_contact_angles,Table 1 direct value; contact angles measured using distilled water and diiodomethane,CA0105,inferred_from_contact_angles,no,yes
CA0106,SFC_FE6387F77D1C,SRC007,LIQ_6656B41AB7,31.6,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,48.68,38.89,9.79,"same paper Table 1, OWRK surface energy",inferred_from_contact_angles,Table 1 direct value; contact angles measured using distilled water and diiodomethane,CA0106,inferred_from_contact_angles,no,yes
CA0107,SFC_5B98CD5D3171,SRC008,LIQ_0F4168490E,48.4,static,sessile_drop,298.15,,1.0,,,0.7,,,A_high,none,52.0,36.4,15.6,same paper text for dry films,literature_reported,Text/Figure 4 values; water contact angle and captive-bubble angle for PEGDA hydrogels,CA0107,literature_reported,no,yes
CA0108,SFC_501977853E73,SRC008,LIQ_0F4168490E,56.2,static,sessile_drop,298.15,,1.0,,,0.6,,,A_high,none,52.0,39.3,12.7,same paper text for dry films,literature_reported,Text/Figure 4 values; water contact angle and captive-bubble angle for PEGDA hydrogels,CA0108,literature_reported,no,yes
CA0109,SFC_FA2839A92EC7,SRC008,LIQ_0F4168490E,44.7,static,sessile_drop,298.15,,1.0,,,2.1,,,A_high,none,52.0,36.4,15.6,same paper text for dry films,literature_reported,Text/Figure 4 values; water contact angle and captive-bubble angle for PEGDA hydrogels,CA0109,literature_reported,no,yes
CA0110,SFC_1D8B05F80DC7,SRC008,LIQ_0F4168490E,49.9,static,sessile_drop,298.15,,1.0,,,3.9,,,A_high,none,52.0,39.3,12.7,same paper text for dry films,literature_reported,Text/Figure 4 values; water contact angle and captive-bubble angle for PEGDA hydrogels,CA0110,literature_reported,no,yes
CA0111,SFC_44B95F9FBEE4,SRC008,LIQ_0F4168490E,45.4,apparent,captive_bubble,298.15,,1.0,,,3.8,,,A_high,none,52.0,36.4,15.6,same paper text for dry films,literature_reported,Text/Figure 4 values; water contact angle and captive-bubble angle for PEGDA hydrogels,CA0111,literature_reported,no,yes
CA0112,SFC_E5CA0C67969B,SRC008,LIQ_0F4168490E,34.6,apparent,captive_bubble,298.15,,1.0,,,4.9,,,A_high,none,52.0,39.3,12.7,same paper text for dry films,literature_reported,Text/Figure 4 values; water contact angle and captive-bubble angle for PEGDA hydrogels,CA0112,literature_reported,no,yes
CA0113,SFC_80F2E516B76C,SRC011,LIQ_0F4168490E,0.0,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,68.0,35.0,33.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0113,assumed_or_estimated,no,yes
CA0114,SFC_3D1A32355659,SRC011,LIQ_0F4168490E,0.0,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,68.0,35.0,33.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0114,assumed_or_estimated,no,yes
CA0115,SFC_CB2D9C2A1945,SRC011,LIQ_0F4168490E,5.0,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,68.0,35.0,33.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0115,assumed_or_estimated,no,yes
CA0116,SFC_37C517499760,SRC011,LIQ_0F4168490E,5.0,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,68.0,35.0,33.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0116,assumed_or_estimated,no,yes
CA0117,SFC_9F03DB4646F7,SRC011,LIQ_0F4168490E,23.5,static,unknown,298.15,,1.0,,,1.7,,,B_medium,possible_duplicate,44.0,32.0,12.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0117,assumed_or_estimated,no,yes
CA0118,SFC_E8782E4956D5,SRC011,LIQ_0F4168490E,39.1,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,68.0,35.0,33.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0118,assumed_or_estimated,no,yes
CA0119,SFC_D5E6A21B8B20,SRC011,LIQ_6656B41AB7,43.2,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,42.0,21.0,21.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0119,assumed_or_estimated,no,yes
CA0120,SFC_3A2A2BDFA9F8,SRC011,LIQ_0F4168490E,59.0,static,unknown,298.15,,1.0,,,1.1,,,B_medium,possible_duplicate,44.0,32.0,12.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0120,assumed_or_estimated,no,yes
CA0121,SFC_D5E6A21B8B20,SRC011,LIQ_1BD1B94C09,56.7,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,42.0,21.0,21.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0121,assumed_or_estimated,no,yes
CA0122,SFC_D5E6A21B8B20,SRC011,LIQ_53310FAFB3,57.0,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,42.0,21.0,21.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0122,assumed_or_estimated,no,yes
CA0123,SFC_B7019C8ED9E7,SRC011,LIQ_5C0DC0DCD1,58.0,static,sessile_drop,298.15,,1.0,,,2.0,,,B_medium,possible_duplicate,42.0,21.0,21.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0123,assumed_or_estimated,no,yes
CA0124,SFC_9BD6477E2B8C,SRC011,LIQ_0F4168490E,60.0,static,unknown,298.15,,1.0,,,13.0,,,B_medium,possible_duplicate,54.8,54.8,0.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0124,assumed_or_estimated,no,yes
CA0125,SFC_C87A66F3CAD4,SRC011,LIQ_53310FAFB3,60.0,static,sessile_drop,298.15,,1.0,,,2.0,,,B_medium,possible_duplicate,68.0,40.0,28.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0125,assumed_or_estimated,no,yes
CA0126,SFC_D5E6A21B8B20,SRC011,LIQ_5C0DC0DCD1,66.8,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,42.0,21.0,21.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0126,assumed_or_estimated,no,yes
CA0127,SFC_83F1B2FBD3D1,SRC011,LIQ_0F4168490E,67.3,static,unknown,298.15,,1.0,,,1.1,,,B_medium,possible_duplicate,42.0,21.0,21.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0127,assumed_or_estimated,no,yes
CA0128,SFC_B82DDA1FA6EB,SRC011,LIQ_0F4168490E,70.0,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,44.0,32.0,12.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0128,assumed_or_estimated,no,yes
CA0129,SFC_B20AB2F2D7BA,SRC011,LIQ_0F4168490E,72.0,static,sessile_drop,298.15,,1.0,2.0,,,,,B_medium,possible_duplicate,42.0,21.0,21.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0129,assumed_or_estimated,no,yes
CA0130,SFC_D5E6A21B8B20,SRC011,LIQ_0F4168490E,72.8,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,42.0,21.0,21.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0130,assumed_or_estimated,no,yes
CA0131,SFC_92FF2746E615,SRC011,LIQ_0F4168490E,75.9,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,68.0,35.0,33.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0131,assumed_or_estimated,no,yes
CA0132,SFC_21F55DB1DB1F,SRC011,LIQ_0F4168490E,82.0,static,sessile_drop,298.15,,1.0,,,,,,B_medium,possible_duplicate,45.0,22.5,22.5,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0132,assumed_or_estimated,no,yes
CA0133,SFC_6A14591A116F,SRC011,LIQ_0F4168490E,100.0,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,20.0,19.0,1.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0133,assumed_or_estimated,no,yes
CA0134,SFC_24AA4E8E6A9C,SRC011,LIQ_0F4168490E,101.0,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,44.0,32.0,12.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0134,assumed_or_estimated,no,yes
CA0135,SFC_8A02B7A7BFD9,SRC011,LIQ_0F4168490E,104.0,static,sessile_drop,298.15,,1.0,3.0,,,,,B_medium,possible_duplicate,30.0,29.5,0.5,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0135,assumed_or_estimated,no,yes
CA0136,SFC_DB32F86CDC1A,SRC011,LIQ_0F4168490E,108.0,static,unknown,298.15,,1.0,2.0,,2.0,,,B_medium,possible_duplicate,22.0,22.0,0.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0136,assumed_or_estimated,no,yes
CA0137,SFC_BBDC727ABD48,SRC011,LIQ_0F4168490E,113.8,static,unknown,298.15,,1.0,,,1.4,,,B_medium,possible_duplicate,18.5,18.5,0.0,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0137,assumed_or_estimated,no,yes
CA0138,SFC_251879E7A061,SRC011,LIQ_0F4168490E,120.0,static,unknown,298.15,,1.0,,,,,,B_medium,possible_duplicate,45.0,22.5,22.5,project/default or same source when available,assumed_or_estimated,Table 1 curated static contact angle value; row-specific source reference number retained in notes,CA0138,assumed_or_estimated,no,yes
